Absolute Time, HF [raw], HF [uV], Acc X [mg], Acc Y [mg], Acc Z [mg], Gyro X [mdps], Gyro Y [mdps], Gyro Z [mdps], SkinT [degC], AmbT [degC], HR [bpm], SPO2 [%], Conf [%]
6:12:13,0,44.922,840.031,-506.788,-238.266,560,-280,140,35.6,34.9,0,0,0
6:13:13,0,44.922,803.675,-538.203,-291.092,560,-210,140,35.6,34.91,0,0,0
6:14:13,0,48.828,848.571,-544.181,-101.443,560,-210,0,35.6,34.92,0,0,0
6:15:13,0,46.875,822.951,-530.639,-247.721,560,-140,210,35.62,34.92,0,0,0
6:16:13,0,48.828,767.014,-532.103,-384.056,560,-70,140,35.63,34.91,0,0,0
6:17:13,0,50.781,742.553,-545.828,-407.297,490,-210,140,35.62,34.91,0,0,0
6:18:13,0,50.781,645.868,-509.594,604.083,490,70,-70,35.61,34.91,0,0,0
6:19:13,0,52.734,630.984,-512.278,623.237,420,-210,70,35.64,34.91,0,0,0
6:20:13,0,48.828,670.268,-500.383,580.293,350,140,140,35.62,34.9,0,0,0
6:21:13,0,46.875,768.417,-514.596,421.022,350,-210,0,35.59,34.9,0,0,0
6:22:13,0,44.922,742.187,-202.886,-637.084,490,-560,-70,35.6,34.9,0,0,0
6:23:13,0,41.016,609.634,-258.457,-741.699,420,-140,-70,35.58,34.9,0,0,0
6:24:13,0,44.922,550.525,-224.175,-796.599,420,-140,70,35.58,34.9,0,0,0
6:25:13,0,48.828,517.463,-230.031,-813.74,490,-210,70,35.62,34.92,0,0,0
6:26:13,0,48.828,507.459,-241.194,-821.67,420,-140,0,35.65,34.93,0,0,0
6:27:13,0,50.781,489.525,-279.807,-817.827,420,-210,0,35.66,34.93,0,0,0
6:28:13,0,50.781,443.226,-237.107,-858.453,490,-140,210,35.65,34.93,0,0,0
6:29:13,0,50.781,446.398,-242.597,-853.451,490,-140,70,35.64,34.93,0,0,0
6:30:13,0,44.922,948.611,-267.18,224.846,560,-140,210,35.62,34.9,0,0,0
6:31:13,0,42.969,953.491,-270.657,228.872,560,-350,0,35.6,34.82,0,0,0
6:32:13,0,39.063,970.205,-284.077,82.716,350,-210,-70,35.54,34.73,0,0,0
6:33:13,0,54.688,842.898,-317.078,477.142,490,-140,-70,35.51,34.68,0,0,0
6:34:13,0,58.594,881.267,-323.117,390.034,490,-280,140,35.52,34.68,0,0,0
6:35:13,0,60.547,880.474,-321.165,394.853,560,-280,0,35.51,34.69,0,0,0
6:36:13,0,62.5,507.764,-415.593,-751.154,630,-210,70,35.48,34.7,0,0,0
6:37:13,0,62.5,509.289,-419.192,-753.533,560,-210,70,35.48,34.73,0,0,0
6:38:13,0,58.594,509.167,-418.704,-751.947,630,-210,140,35.5,34.77,0,0,0
6:39:13,0,56.641,506.3,-414.129,-755.485,560,-140,70,35.54,34.81,0,0,0
6:40:13,0,48.828,508.435,-420.839,-755.241,560,-70,140,35.61,34.86,0,0,0
6:41:13,0,48.828,505.08,-417.911,-748.836,630,-140,70,35.62,34.9,0,0,0
6:42:13,0,44.922,923.662,287.554,-238.632,350,-280,0,35.65,34.93,0,0,0
6:43:13,0,46.875,922.137,284.809,-235.765,560,-210,70,35.7,34.96,0,0,0
6:44:13,0,46.875,920.307,282.735,-235.033,420,-210,70,35.67,34.97,0,0,0
6:45:13,0,44.922,922.137,288.164,-239.913,350,0,140,35.65,34.97,0,0,0
6:46:13,0,44.922,924.15,282.369,-236.253,490,-70,70,35.64,34.96,0,0,0
6:47:13,0,44.922,923.174,288.408,-240.34,560,-280,0,35.61,34.95,0,0,0
6:48:13,0,44.922,927.688,291.763,-237.778,490,-280,0,35.61,34.95,0,0,0
6:49:13,0,37.109,754.082,-503.738,473.604,420,-280,140,35.62,34.93,0,0,0
6:50:13,0,41.016,731.573,-506.91,491.294,420,910,420,35.57,34.87,0,0,0
6:51:13,0,44.922,732.061,-511.363,503.006,490,-280,0,35.53,34.82,0,0,0
6:52:13,0,50.781,730.719,-510.448,503.494,490,-350,140,35.49,34.75,0,0,0
6:53:13,0,52.734,470.676,-409.188,809.287,490,-280,70,35.47,34.71,0,0,0
6:54:13,0,54.688,463.966,-406.26,810.568,490,-280,70,35.48,34.71,0,0,0
6:55:13,0,60.547,455.426,-408.578,816.546,490,-210,140,35.47,34.71,0,0,0
6:56:13,0,58.594,458.049,-407.907,816.973,560,-280,70,35.48,34.72,0,0,0
6:57:13,0,56.641,455.792,-407.358,818.315,630,-210,70,35.5,34.73,0,0,0
6:58:13,0,60.547,452.559,-409.066,819.962,560,-350,70,35.51,34.74,0,0,0
6:59:13,0,60.547,447.923,-406.138,817.888,630,-350,70,35.52,34.76,0,0,0
7:00:13,0,58.594,307.379,-65.209,966.423,560,-210,140,35.56,34.78,0,0,0
7:01:13,0,54.688,331.779,-74.298,951.051,-910,-1470,210,35.58,34.81,0,0,0
7:02:13,0,50.781,230.092,-200.873,968.314,490,-210,210,35.61,34.87,0,0,0
7:03:13,0,48.828,227.103,-199.531,968.558,490,-140,70,35.63,34.91,0,0,0
7:04:13,0,46.875,226.554,-198.616,971.364,490,-140,140,35.63,34.95,0,0,0
7:05:13,0,46.875,217.099,-188.002,975.329,560,-140,70,35.69,34.97,0,0,0
7:06:13,0,46.875,213.439,-179.035,972.828,420,-210,140,35.71,34.99,0,0,0
7:07:13,0,44.922,193.614,-169.214,982.893,490,-210,140,35.71,35.01,0,0,0
7:08:13,0,44.922,198.799,-164.334,979.66,630,-210,70,35.71,35.03,0,0,0
7:09:13,0,44.922,234.667,-254.37,955.931,420,-140,70,35.73,35.04,0,0,0
7:10:13,0,44.922,155.489,-197.823,981.368,420,70,70,35.72,35.03,0,0,0
7:11:13,0,44.922,153.354,-202.337,980.331,490,-210,140,35.71,35.02,0,0,0
7:12:13,0,44.922,177.754,-221.857,971.181,350,-70,210,35.7,35,0,0,0
7:13:13,0,44.922,179.279,-227.53,975.024,490,-210,280,35.68,34.98,0,0,0
7:14:13,0,44.922,176.229,-228.872,973.011,560,-280,70,35.67,34.97,0,0,0
7:15:13,0,42.969,178.059,-226.554,973.194,420,-350,70,35.67,34.97,0,0,0
7:16:13,0,41.016,57.523,-195.505,989.42,3920,700,30450,35.7,34.99,0,0,0
7:17:13,0,41.016,231.922,-119.987,977.952,420,-280,70,35.72,35,0,0,0
7:18:13,0,44.922,264.496,-368.318,912.255,420,-210,140,35.7,35.01,0,0,0
7:19:13,0,41.016,266.509,-358.009,914.085,490,-140,0,35.67,35.01,0,0,0
7:20:13,0,44.922,286.334,-50.447,973.255,490,-140,0,35.68,34.99,0,0,0
7:21:13,0,48.828,190.32,-56.486,1000.034,-2940,630,1330,35.67,34.96,0,0,0
7:22:13,0,52.734,215.391,-157.441,975.878,140,2660,-420,35.67,34.93,0,0,0
7:23:13,0,50.781,205.509,-159.637,981.978,490,-210,70,35.67,34.92,0,0,0
7:24:13,0,50.781,202.276,-157.929,980.148,280,0,70,35.67,34.91,0,0,0
7:25:13,0,48.828,203.069,-159.515,980.941,490,-210,140,35.66,34.9,0,0,0
7:26:13,0,50.781,202.459,-160.003,985.333,490,-210,140,35.66,34.9,0,0,0
7:27:13,0,52.734,175.375,-176.534,983.381,490,-280,0,35.67,34.9,0,0,0
7:28:13,0,41.016,141.947,-121.024,991.555,420,-140,140,35.58,34.88,0,0,0
7:29:13,0,41.016,106.506,-140.91,1006.439,-140,-3430,-1260,35.46,34.83,0,0,0
7:30:13,0,44.922,184.281,-4.88,994.91,420,-140,0,35.41,34.76,0,0,0
7:31:13,0,44.922,136.579,21.655,999.363,350,-70,140,35.41,34.74,0,0,0
7:32:13,0,44.922,137.372,28.182,1001.62,630,-210,70,35.42,34.74,0,0,0
7:33:13,0,42.969,133.956,34.221,1002.108,490,-210,140,35.45,34.75,0,0,0
7:34:13,0,41.016,148.779,16.714,996.496,280,70,0,35.47,34.76,0,0,0
7:35:13,0,41.016,152.134,18.605,998.997,490,-280,70,35.45,34.77,0,0,0
7:36:13,0,39.063,146.095,-68.686,998.204,490,-280,210,35.42,34.77,0,0,0
7:37:13,0,37.109,144.021,-68.686,997.411,420,-280,140,35.42,34.77,0,0,0
7:38:13,0,39.063,145.546,-72.956,998.021,490,-280,0,35.38,34.75,0,0,0
7:39:13,0,42.969,146.461,-71.736,999.729,420,-280,0,35.37,34.72,0,0,0
7:40:13,0,44.922,142.862,-75.945,998.326,490,-210,70,35.37,34.69,0,0,0
7:41:13,0,48.828,144.814,-70.76,1001.681,350,-70,140,35.33,34.66,0,0,0
7:42:13,0,50.781,138.104,-73.81,1001.376,490,-280,140,35.31,34.62,0,0,0
7:43:13,0,52.734,142.191,-78.69,1001.315,490,-140,210,35.29,34.58,0,0,0
7:44:13,0,54.688,141.215,-76.067,997.106,560,-280,70,35.26,34.54,0,0,0
7:45:13,0,56.641,307.989,-232.715,939.522,350,-210,0,35.23,34.51,0,0,0
7:46:13,0,58.594,305.549,-231.495,939.949,420,-280,70,35.2,34.49,0,0,0
7:47:13,0,56.641,304.146,-228.323,943.731,490,-280,140,35.18,34.48,0,0,0
7:48:13,0,56.641,300.242,-230.702,946.049,490,-140,210,35.19,34.48,0,0,0
7:49:13,0,58.594,684.542,491.904,544.12,700,-350,-70,35.22,34.5,0,0,0
7:50:13,0,68.359,839.909,544.669,25.437,-9030,4690,-9170,35.24,34.51,0,0,0
7:51:13,0,87.891,788.73,598.044,-3.05,-12740,6720,1680,35.23,34.42,0,0,0
7:52:13,0,107.422,648.674,773.724,-207.278,-8890,-28910,-6930,35.16,34.23,0,0,0
7:53:13,0,125,732.122,667.523,-47.885,1400,-840,0,35.09,34.05,0,0,0
7:54:13,0,134.766,463.173,875.899,-241.438,14770,12880,12530,34.93,33.82,0,0,0
7:55:13,0,148.438,792.146,603.29,-28.243,2800,630,5250,34.78,33.63,0,0,0
7:56:13,0,164.063,778.36,608.109,9.272,-1330,-10360,4340,34.63,33.41,0,0,0
7:57:13,0,171.875,627.446,827.831,-187.453,46410,-9380,82460,34.53,33.24,0,0,0
7:58:13,0,183.594,787.327,606.889,-80.154,-8120,4970,10920,34.43,33.09,0,0,0
7:59:13,0,150.391,-115.229,121.695,-973.255,-3220,1960,280,33.83,32.96,0,0,0
8:00:13,0,91.797,317.383,926.834,102.358,4830,-2240,280,32.94,31.92,0,0,0
8:01:13,0,197.266,360.083,912.255,-44.896,420,-140,140,33.01,31.4,0,0,0
8:02:13,0,179.688,624.762,978.806,346.48,10990,76510,-27860,33.12,31.79,0,0,0
8:03:13,0,171.875,-191.113,945.805,166.042,2380,-280,-140,33,31.81,0,0,0
8:04:13,0,167.969,8.113,976.976,-38.918,560,210,-70,33.03,31.69,0,0,0
8:05:13,0,173.828,-38.796,972.706,-24.827,-630,1470,-3570,32.98,31.61,0,0,0
8:06:13,0,175.781,25.071,978.135,-19.032,1120,630,280,32.95,31.54,0,0,0
8:07:13,0,199.219,225.456,1094.706,-68.442,78050,-27720,294490,32.94,31.5,0,0,0
8:08:13,0,201.172,303.292,923.784,-99.735,-2240,2240,1680,32.95,31.52,0,0,0
8:09:13,0,197.266,338.977,850.645,-276.879,-770,-3990,-9730,32.95,31.53,0,0,0
8:10:13,0,166.016,-294.508,931.287,-43.737,490,-140,0,33.03,31.51,0,0,0
8:11:13,0,167.969,-137.921,972.279,-38.186,1540,-840,-140,33.19,31.59,0,0,0
8:12:13,0,68.359,-470.371,659.044,563.64,2240,1050,2170,32.6,31.45,0,0,0
8:13:13,0,93.75,-445.849,613.172,563.335,10570,-2730,8750,32.04,31.23,0,0,0
8:14:13,0,99.609,-434.503,665.388,594.75,700,-210,140,32.18,31.21,0,0,0
8:15:13,0,103.516,-470.371,638.853,586.21,560,-350,70,32.3,31.25,0,0,0
8:16:13,0,105.469,-476.166,652.639,568.886,560,-280,140,32.35,31.3,0,0,0
8:17:13,0,107.422,-445.117,681.37,570.167,-420,490,-420,32.39,31.32,0,0,0
8:18:13,0,109.375,-484.035,662.216,541.314,210,-280,-280,32.42,31.34,0,0,0
8:19:13,0,109.375,-478.606,672.708,542.961,770,-70,350,32.44,31.34,0,0,0
8:20:13,0,109.375,-475.556,628.544,564.738,-3990,140,-1610,32.43,31.33,0,0,0
8:21:13,0,109.375,-492.026,640.256,572.241,-280,-70,-280,32.4,31.32,0,0,0
8:22:13,0,111.328,-290.665,861.381,-505.995,-5110,-14070,-12110,32.39,31.32,0,0,0
8:23:13,0,80.078,477.996,815.143,225.761,420,-420,-630,31.95,31.16,0,0,0
8:24:13,0,123.047,839.665,398.452,-4.331,83090,11130,-4690,31.69,30.89,0,0,0
8:25:13,0,140.625,891.454,442.799,-29.158,20930,560,13440,32.08,30.83,0,0,0
8:26:13,0,142.578,1030.29,164.883,73.017,-32410,30520,-81970,32.21,30.86,0,0,0
8:27:13,0,146.484,1630.164,363.316,-435.418,-66290,-3710,-179620,32.24,30.87,0,0,0
8:28:13,0,150.391,1496.208,184.83,44.347,2660,2240,-160720,32.24,30.83,0,0,0
8:29:13,0,171.875,1996.835,-1309.06,252.357,153930,35840,-158130,32.23,30.74,0,0,0
8:30:13,0,189.453,1032.547,-13.542,184.952,-1400,3430,-63140,32.19,30.59,0,0,0
8:31:13,0,191.406,1180.899,-1192.611,558.943,47320,-91490,-222600,32.05,30.46,0,0,0
8:32:13,0,242.188,499.285,-883.646,228.384,18270,-6580,-14770,32.01,30.41,0,0,0
8:33:13,0,244.141,575.23,-682.651,431.392,-350,1610,1820,32.07,30.4,0,0,0
8:34:13,0,234.375,668.438,-657.092,465.918,2030,-70,630,31.98,30.32,0,0,0
8:35:13,0,226.563,653.188,-646.6,426.817,210,-1470,-490,31.89,30.27,0,0,0
8:36:13,0,224.609,613.477,-683.81,397.537,840,-140,630,31.83,30.27,0,0,0
8:37:13,0,220.703,614.758,-625.25,507.459,420,-980,280,31.83,30.3,0,0,0
8:38:13,0,207.031,666.913,-709.552,323.178,560,-280,210,31.85,30.36,0,0,0
8:39:13,0,193.359,581.696,-652.883,507.154,630,-490,140,31.83,30.4,0,0,0
8:40:13,0,191.406,646.661,-668.987,435.113,350,-700,70,31.82,30.43,0,0,0
8:41:13,0,185.547,623.176,-653.005,501.664,630,-70,0,31.84,30.46,0,0,0
8:42:13,0,179.688,639.036,-657.397,452.498,560,-280,210,31.89,30.51,0,0,0
8:43:13,0,171.875,686.799,-674.843,457.805,420,-3080,-1680,31.89,30.54,0,0,0
8:44:13,0,166.016,558.882,-707.356,439.505,-3220,2590,-2310,31.87,30.56,0,0,0
8:45:13,0,162.109,613.416,-617.076,529.602,770,-350,350,31.86,30.57,0,0,0
8:46:13,0,164.063,659.593,-685.457,388.326,840,-140,280,31.83,30.58,0,0,0
8:47:13,0,162.109,652.7,-706.38,439.078,1400,-980,140,31.84,30.6,0,0,0
8:48:13,0,160.156,678.869,-683.749,494.893,630,-280,350,31.86,30.62,0,0,0
8:49:13,0,162.109,580.354,-694.485,459.635,490,840,2730,31.91,30.64,0,0,0
8:50:13,0,158.203,617.747,-623.481,487.329,2730,-490,1610,31.93,30.66,0,0,0
8:51:13,0,154.297,612.013,-611.708,552.416,70,-910,70,31.9,30.65,0,0,0
8:52:13,0,152.344,663.192,-649.284,430.538,-1330,1120,-1260,31.87,30.64,0,0,0
8:53:13,0,152.344,704.977,-550.952,534.97,2170,560,2940,31.84,30.61,0,0,0
8:54:13,0,148.438,633.546,-645.685,470.859,490,-350,0,31.8,30.58,0,0,0
8:55:13,0,142.578,555.344,-660.02,534.726,-1750,140,-560,31.76,30.53,0,0,0
8:56:13,0,142.578,636.596,-619.821,529.419,490,350,280,31.66,30.48,0,0,0
8:57:13,0,136.719,666.608,-689.971,375.089,1120,70,0,31.59,30.43,0,0,0
8:58:13,0,136.719,577.792,-661.972,482.327,-1190,-210,-1470,31.51,30.38,0,0,0
8:59:13,0,142.578,710.284,-1201.334,202.703,9030,13720,308070,31.45,30.34,0,0,0
9:00:13,0,140.625,668.255,-775.859,128.71,-140,350,-4480,31.41,30.26,0,0,0
9:01:13,0,146.484,586.637,-859.185,63.135,630,-490,-420,31.38,30.18,0,0,0
9:02:13,0,158.203,1953.098,153.293,-129.198,-25690,51310,-4830,31.29,30.05,0,0,0
9:03:13,0,169.922,666.608,-771.772,36.478,-8820,-15120,-12950,31.25,29.93,0,0,0
9:04:13,0,187.5,304.756,-966.667,64.233,-4900,13580,17500,31.12,29.73,0,0,0
9:05:13,0,199.219,1466.928,-304.695,144.997,42140,-45640,-109200,31,29.56,0,0,0
9:06:13,0,208.984,206.668,-569.984,172.081,45290,142800,129430,30.84,29.36,0,0,0
9:07:13,0,220.703,82.594,-819.047,611.647,560,-70,70,30.74,29.19,0,0,0
9:08:13,0,222.656,180.926,-599.203,857.66,-2240,20090,-12250,30.59,29.03,0,0,0
9:09:13,0,216.797,149.877,-927.139,519.903,1260,-4270,2870,30.45,28.94,0,0,0
9:10:13,0,214.844,561.932,-840.702,214.781,14560,-13090,-39480,30.34,28.86,0,0,0
9:11:13,0,214.844,241.682,-795.928,244,-43120,136220,-215180,30.27,28.79,0,0,0
9:12:13,0,220.703,845.338,-922.747,-13.481,-11060,22190,-96740,30.19,28.68,0,0,0
9:13:13,0,230.469,497.943,-965.325,56.547,-70,560,-2030,30.13,28.57,0,0,0
9:14:13,0,242.188,451.095,-912.072,59.719,3220,7350,-14210,30.15,28.47,0,0,0
9:15:13,0,248.047,425.353,-922.564,51.972,560,-420,420,30.24,28.46,0,0,0
9:16:13,0,244.141,517.707,-885.659,-12.261,350,-280,0,30.3,28.51,0,0,0
9:17:13,0,242.188,826.123,-1009.733,307.196,-170310,184800,125300,30.31,28.57,0,0,0
9:18:13,0,236.328,476.654,-891.393,28.792,4130,2170,-1400,30.36,28.64,0,0,0
9:19:13,0,236.328,1899.784,-222.711,-6.649,-43190,99820,-350,30.46,28.71,0,0,0
9:20:13,0,230.469,489.525,-835.09,22.997,1820,-210,3430,30.55,28.81,0,0,0
9:21:13,0,230.469,583.831,-831.857,132.858,3990,3640,-1750,30.61,28.9,0,0,0
9:22:13,0,228.516,926.529,-250.954,-310.002,280,-210,140,30.72,29,0,0,0
9:23:13,0,220.703,925.492,-250.1,-313.601,700,-210,140,30.72,29.06,0,0,0
9:24:13,0,207.031,924.638,-252.235,-316.59,490,-280,70,30.61,29.1,0,0,0
9:25:13,0,199.219,918.05,-245.525,-318.176,350,-70,140,30.5,29.11,0,0,0
9:26:13,0,193.359,846.009,-102.358,-518.012,700,-280,70,30.42,29.12,0,0,0
9:27:13,0,187.5,36.844,-212.341,1008.086,1050,70,-1610,30.43,29.13,0,0,0
9:28:13,0,177.734,50.508,-160.857,995.703,700,-70,140,30.44,29.14,0,0,0
9:29:13,0,-337.891,-6.588,-30.866,1006.622,630,-280,0,27.55,28.56,0,0,0
9:30:13,0,-199.219,-9.76,-32.94,1010.282,630,-280,0,24.46,26.7,0,0,0
9:31:13,0,-138.672,-6.283,-30.378,1007.903,560,-350,70,24.67,25.47,0,0,0
9:32:13,0,-121.094,-4.026,-32.513,1009.428,630,-210,0,24.27,24.78,0,0,0
9:33:13,0,-95.703,-5.368,-27.999,1012.112,490,-350,140,24.05,24.42,0,0,0
9:34:13,0,-76.172,-2.074,-32.025,1011.868,560,-280,140,23.92,24.04,0,0,0
9:35:13,0,-62.5,-3.416,-35.502,1010.77,560,-280,140,23.82,23.79,0,0,0
9:36:13,0,-52.734,-3.416,-31.171,1011.624,630,-350,0,23.67,23.55,0,0,0
9:37:13,0,-60.547,-5.307,-35.563,1009.184,630,-350,70,23.52,23.38,0,0,0
9:38:13,0,-64.453,0.732,-32.452,1007.232,420,-350,140,23.24,23.15,0,0,0
9:39:13,0,-48.828,2.074,-29.219,1006.256,630,-350,70,23.12,23.04,0,0,0
9:40:13,0,-39.063,-1.952,-31.11,1008.33,490,-350,140,23.12,22.95,0,0,0
9:41:13,0,-35.156,-4.27,-33.245,1005.951,560,-280,70,23.14,22.91,0,0,0
9:42:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:43:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:44:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:45:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:46:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:47:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:48:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:49:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:50:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:51:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:52:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:53:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:54:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:55:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:56:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:57:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:58:13,0,0,0,0,0,0,0,0,0,0,0,0,0
9:59:13,0,0,0,0,0,0,0,0,0,0,0,0,0
10:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0
